,Neighborhood,NeighborhoodLatitude,NeighborhoodLongitude,Venue_Count,Venue,VenueLatitude,VenueLongitude,VenueCategory
229,Wellawatta South,6.86849945287486,79.8612203435903,30,Sumanadisi Bakers,6.86582141991293,79.86322402954102,Bakery
230,Wellawatta South,6.86849945287486,79.8612203435903,30,Caravan Fresh Cake & Pastry Shop,6.865905182329514,79.86236367485334,Café
231,Kohuwala,6.863486187793035,79.88696176359737,5,Sumanadisi Bakers,6.867278693087084,79.8848362328575,Bakery
232,Kohuwala,6.863486187793035,79.88696176359737,5,Sirisanda Hotel,6.867298394119681,79.88455559386104,Food Court
233,Kohuwala,6.863486187793035,79.88696176359737,5,Dinemore,6.867655212300486,79.88532723329018,Fast Food Restaurant
234,Kohuwala,6.863486187793035,79.88696176359737,5,Perera & Sons,6.8674362733584315,79.88732546158106,Bakery
235,Kohuwala,6.863486187793035,79.88696176359737,5,Gihan's Restaurant,6.866795407552482,79.88423861796568,Sri Lankan Restaurant
236,Keselwatta,6.934571009584011,79.86009816847566,4,Leena Eating House-Maradana,6.931333670747155,79.86164716431162,Eastern European Restaurant
237,Keselwatta,6.934571009584011,79.86009816847566,4,Aluth Kade Tea Pot,6.937287634295248,79.86288748995914,Asian Restaurant
238,Keselwatta,6.934571009584011,79.86009816847566,4,Brown Bean Coffee,6.9307513369690525,79.86170553884318,Food Truck
239,Keselwatta,6.934571009584011,79.86009816847566,4,Deliway,6.937799402590043,79.86296893701498,Fast Food Restaurant
240,Sammanthranapura,6.977882414469289,79.87827368067383,3,Leaf cafe,6.977171,79.878661,Indian Restaurant
241,Sammanthranapura,6.977882414469289,79.87827368067383,3,Hot Chips,6.975417235681836,79.8765752982533,Indian Restaurant
242,Sammanthranapura,6.977882414469289,79.87827368067383,3,"Canteen, Northshore College of Business & Technology",6.973529210161798,79.87799159528733,Snack Place
243,Gangodavila East,6.8680293674730715,79.90770687333217,6,Kochchi,6.86759,79.909962,Sri Lankan Restaurant
244,Gangodavila East,6.8680293674730715,79.90770687333217,6,Chop stick,6.865523040018386,79.90758643769828,Chinese Restaurant
245,Gangodavila East,6.8680293674730715,79.90770687333217,6,Sanulya Hotel,6.867253650413621,79.91031415054634,Asian Restaurant
246,Gangodavila East,6.8680293674730715,79.90770687333217,6,Anton Fast Food,6.868313957458993,79.9104630947113,Fast Food Restaurant
247,Gangodavila East,6.8680293674730715,79.90770687333217,6,Kottu King,6.868768,79.910721,Burrito Place
248,Gangodavila East,6.8680293674730715,79.90770687333217,6,Makrin,6.866817561698163,79.91083664660962,Bakery
249,Thalapathpitiya,6.869904864313284,79.9220976783394,2,Basnayake Hotel,6.867713887086443,79.92550907423069,Fast Food Restaurant
250,Thalapathpitiya,6.869904864313284,79.9220976783394,2,Dynasty Wine and Dine,6.871748442666224,79.9258861809226,Chinese Restaurant
251,Madampitiya,6.962186580707884,79.87523271604451,3,Mothi indian restaurant,6.962043713108855,79.874672284124,Indian Restaurant
252,Madampitiya,6.962186580707884,79.87523271604451,3,Hungry Jack's,6.960902,79.873314,Burger Joint
253,Madampitiya,6.962186580707884,79.87523271604451,3,mama mia hotel,6.960966414941835,79.87312468771214,Italian Restaurant
254,Ethulkotte West,6.899265494840158,79.90409356297924,5,Shanghai Terrace,6.898459570203859,79.90587638724506,Asian Restaurant
255,Ethulkotte West,6.899265494840158,79.90409356297924,5,Nelum Kole,6.898996151605146,79.90601755442864,Restaurant
256,Ethulkotte West,6.899265494840158,79.90409356297924,5,Wish Bakers,6.900748246771598,79.90586449114481,Bakery
257,Ethulkotte West,6.899265494840158,79.90409356297924,5,Lemongrass,6.901748686615345,79.90565129541184,Indian Restaurant
258,Ethulkotte West,6.899265494840158,79.90409356297924,5,The Sizzle,6.903375,79.905227,Restaurant
259,Pagoda East,6.872816464961728,79.90031074223975,10,Harpo's Pizza & Pasta,6.874533591046302,79.89803633245245,Italian Restaurant
260,Pagoda East,6.872816464961728,79.90031074223975,10,Spinneys Restaurant,6.875287468980078,79.90117461207332,Fast Food Restaurant
261,Pagoda East,6.872816464961728,79.90031074223975,10,Palpatha buffet,6.875427690133881,79.8992381569755,Asian Restaurant
262,Pagoda East,6.872816464961728,79.90031074223975,10,Cimply Yummy,6.8750434,79.9006,Sri Lankan Restaurant
263,Pagoda East,6.872816464961728,79.90031074223975,10,Perera & Sons,6.874702651830385,79.9016988807471,Bakery
264,Pagoda East,6.872816464961728,79.90031074223975,10,New City Food,6.8759689210597585,79.90073125004737,Fast Food Restaurant
265,Pagoda East,6.872816464961728,79.90031074223975,10,city foods,6.87609338760376,79.90081024169922,Fast Food Restaurant
266,Pagoda East,6.872816464961728,79.90031074223975,10,Mr. Kottu,6.874565,79.89682,Comfort Food Restaurant
267,Pagoda East,6.872816464961728,79.90031074223975,10,Jade Resturent,6.8767320354754276,79.90056724378735,Chinese Restaurant
268,Pagoda East,6.872816464961728,79.90031074223975,10,Jade,6.876726873109553,79.90058351105185,Asian Restaurant
269,Koswatta2,6.899207234401988,79.89557707844749,6,Solis Restaurant,6.900184810529249,79.89395764078503,Restaurant
270,Koswatta2,6.899207234401988,79.89557707844749,6,michaelangelo,6.903000102280341,79.89423396579006,Italian Restaurant
271,Koswatta2,6.899207234401988,79.89557707844749,6,The Fab,6.903325321340552,79.89417218546424,Bakery
272,Koswatta2,6.899207234401988,79.89557707844749,6,Klassy,6.898527239625612,79.89326852804852,Bakery
273,Koswatta2,6.899207234401988,79.89557707844749,6,Keel's US Burger Corner,6.901165718501294,79.89407234972379,Burger Joint
274,Koswatta2,6.899207234401988,79.89557707844749,6,New Lanka Caterers,6.899928624262992,79.89379020973034,Bakery
275,Madiwela,6.877731538715375,79.92231697152594,4,Havi Nature Resort,6.878733815032541,79.91965004872732,Chinese Restaurant
276,Madiwela,6.877731538715375,79.92231697152594,4,Pizza Hut - Capital Mall,6.878049641322275,79.92158889770508,Restaurant
277,Madiwela,6.877731538715375,79.92231697152594,4,Markrin Resturent & Bakers,6.878081333876509,79.92438320981188,Fast Food Restaurant
278,Madiwela,6.877731538715375,79.92231697152594,4,Pooja Foods,6.8792544828909925,79.92028406665578,Indian Restaurant
279,Nawala East,6.891989161061723,79.89151943373788,4,Crossroads Restaurant,6.8899040747431,79.88797277974487,Asian Restaurant
280,Nawala East,6.891989161061723,79.89151943373788,4,Green Cabin,6.89364802431922,79.88878760465158,Snack Place
281,Nawala East,6.891989161061723,79.89151943373788,4,Olive Garden City Restaurant,6.893542601454915,79.88960277755464,Restaurant
282,Nawala East,6.891989161061723,79.89151943373788,4,Tasty,6.890012616029383,79.88797611597755,Asian Restaurant
283,Kirulapone,6.880145175092181,79.87998607043727,3,Wijitha Hotel Bakery,6.879757687656355,79.88074800232008,Bakery
284,Kirulapone,6.880145175092181,79.87998607043727,3,New Tissa Hotel,6.877652909651686,79.8789594762915,Fast Food Restaurant
285,Kirulapone,6.880145175092181,79.87998607043727,3,Perera & Sons Kirulapana,6.87869961334236,79.87603939613624,Café
286,Maradana,6.9260300232467635,79.86457067376921,10,Hadaramout Arabic Foods,6.922516181764054,79.86467896224124,Diner
287,Maradana,6.9260300232467635,79.86457067376921,10,Ricorn Hotel and Backery,6.92691580722809,79.86524496605584,Bakery
288,Maradana,6.9260300232467635,79.86457067376921,10,Hotel De Buhari,6.929492437557499,79.8644240101377,Asian Restaurant
289,Maradana,6.9260300232467635,79.86457067376921,10,Dhavalagiri Hotel,6.9271358777887135,79.86541889338295,Vegetarian / Vegan Restaurant
290,Maradana,6.9260300232467635,79.86457067376921,10,Ibrahim Beruwala Kidu,6.926699373307715,79.8653261380095,Asian Restaurant
291,Maradana,6.9260300232467635,79.86457067376921,10,Dawalagiri Vegetarian Food,6.926941926917487,79.8653972359,Vegetarian / Vegan Restaurant
292,Maradana,6.9260300232467635,79.86457067376921,10,Food Land Hotel,6.926686829184705,79.86521675652746,Restaurant
293,Maradana,6.9260300232467635,79.86457067376921,10,Maradana Pilla,6.924306,79.864996,Fast Food Restaurant
294,Maradana,6.9260300232467635,79.86457067376921,10,Dhawalagiriya,6.926987292679809,79.86527691635938,Restaurant
295,Maradana,6.9260300232467635,79.86457067376921,10,Al-Maas Family Restaurant,6.927557848691003,79.86773796518837,Indian Restaurant
296,Wekanda,6.91924334448152,79.85181142793219,33,Nuga Gama,6.917730899757838,79.849732803355,Sri Lankan Restaurant
297,Wekanda,6.91924334448152,79.85181142793219,33,Lagoon,6.9184482105298715,79.84900154872243,Seafood Restaurant
298,Wekanda,6.91924334448152,79.85181142793219,33,Chutneys,6.918495038392761,79.84893658108895,South Indian Restaurant
299,Wekanda,6.91924334448152,79.85181142793219,33,Noodles,6.917876559702941,79.8493257404643,Noodle House
300,Wekanda,6.91924334448152,79.85181142793219,33,Life Food,6.916239884249383,79.85332601941646,Café
301,Wekanda,6.91924334448152,79.85181142793219,33,Sugar Bistro & Wine Bar,6.917083336392315,79.84808599257673,Bistro
302,Wekanda,6.91924334448152,79.85181142793219,33,The Cafe,6.917799834732825,79.84830021858215,Diner
303,Wekanda,6.91924334448152,79.85181142793219,33,London Grill,6.918507838043042,79.84883236427238,Steakhouse
304,Wekanda,6.91924334448152,79.85181142793219,33,Cafe Seventy Seven,6.920389062639078,79.85380053351872,Café
305,Wekanda,6.91924334448152,79.85181142793219,33,Tao,6.918394443372429,79.84896006599821,Asian Restaurant
306,Wekanda,6.91924334448152,79.85181142793219,33,Nihonbashi,6.920089206377862,79.84790876759118,Japanese Restaurant
307,Wekanda,6.91924334448152,79.85181142793219,33,Echo,6.918112432690911,79.84763342084,Italian Restaurant
308,Wekanda,6.91924334448152,79.85181142793219,33,Union Bar & Grill,6.920775335030498,79.85598564731718,Gastropub
309,Wekanda,6.91924334448152,79.85181142793219,33,Food Studio,6.917403247214477,79.85497069759764,Food Court
310,Wekanda,6.91924334448152,79.85181142793219,33,McDonald's,6.917406,79.855006,Fast Food Restaurant
311,Wekanda,6.91924334448152,79.85181142793219,33,Crescat Food Court,6.917250806478207,79.84875085680761,Food Court
312,Wekanda,6.91924334448152,79.85181142793219,33,Flow,6.9207512448029425,79.85599623865117,Restaurant
313,Wekanda,6.91924334448152,79.85181142793219,33,Cafe K,6.91904329640456,79.85012687062017,Breakfast Spot
314,Wekanda,6.91924334448152,79.85181142793219,33,Ceylinco Snacks,6.919427183767962,79.85007705041988,Snack Place
315,Wekanda,6.91924334448152,79.85181142793219,33,Café 77,6.920661457574925,79.85242912610137,Café
316,Wekanda,6.91924334448152,79.85181142793219,33,"""Nugagama"" cinnamon grand",6.917703783983202,79.849557397339,Buffet
317,Wekanda,6.91924334448152,79.85181142793219,33,Perera & Sons,6.921670948392057,79.85334825491915,Bakery
318,Wekanda,6.91924334448152,79.85181142793219,33,Api Wenuwen Api Cafe,6.921669533703523,79.85337517080197,Burger Joint
319,Wekanda,6.91924334448152,79.85181142793219,33,The Courtyard Cinnamon Grand,6.91802822407043,79.84916355296616,Restaurant
320,Wekanda,6.91924334448152,79.85181142793219,33,Chinaman,6.916449,79.852627,Comfort Food Restaurant
321,Wekanda,6.91924334448152,79.85181142793219,33,Praneetha Foods,6.916389129384388,79.85262604122171,Café
322,Wekanda,6.91924334448152,79.85181142793219,33,Monkey Bean Cafe,6.916397,79.853037,Café
323,Wekanda,6.91924334448152,79.85181142793219,33,චිමිනිය | Chiminiya,6.9162717,79.85285,Sri Lankan Restaurant
324,Wekanda,6.91924334448152,79.85181142793219,33,Shanmugas,6.917196810577253,79.8488635399831,Indian Restaurant
325,Wekanda,6.91924334448152,79.85181142793219,33,Thai Express,6.917559469879658,79.84855637278218,Asian Restaurant
326,Wekanda,6.91924334448152,79.85181142793219,33,Oporto,6.917252,79.855075,Fast Food Restaurant
327,Wekanda,6.91924334448152,79.85181142793219,33,Tokyo Shokudo,6.9172583,79.85518,Japanese Restaurant
328,Wekanda,6.91924334448152,79.85181142793219,33,Alhambra,6.920584679925651,79.8477577330283,Indian Restaurant
329,Kirula,6.888079215645551,79.87697030967155,8,The Fab,6.887404334266521,79.87260932252327,Bakery
330,Kirula,6.888079215645551,79.87697030967155,8,Jack Tree,6.887685745341782,79.87311670354828,Thai Restaurant
331,Kirula,6.888079215645551,79.87697030967155,8,NLDB Milk Restaurant,6.891335162349983,79.87871551247008,Food Court
332,Kirula,6.888079215645551,79.87697030967155,8,Ponnusamy Chettinand Restaurant,6.889064,79.87713,Indian Restaurant
333,Kirula,6.888079215645551,79.87697030967155,8,Lanka Hospital Cafe,6.8894822441398595,79.87529058591731,Cafeteria
334,Kirula,6.888079215645551,79.87697030967155,8,Touching Taste,6.889322425592664,79.8751644468938,Café
335,Kirula,6.888079215645551,79.87697030967155,8,THE KIOSK,6.889551205240506,79.87526287911764,Café
336,Kirula,6.888079215645551,79.87697030967155,8,Miyurasa,6.891775365130153,79.87827047734615,Bakery
337,Mattegoda Central 'A',6.814951679812895,79.97171521958686,3,Double Decker,6.814922,79.973028,BBQ Joint
338,Mattegoda Central 'A',6.814951679812895,79.97171521958686,3,Sarasa Kottu Joint,6.813915252685547,79.97393035888672,Restaurant
339,Mattegoda Central 'A',6.814951679812895,79.97171521958686,3,Esko Food Center,6.813427373341379,79.97440460793527,Fast Food Restaurant
340,Bambalapitiya,6.9007762246511355,79.85375183103888,32,The Gallery Café,6.898671901304792,79.85459923664834,Café
341,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Thai Cuisine Boulevard,6.898712,79.855705,Thai Restaurant
342,Bambalapitiya,6.9007762246511355,79.85375183103888,32,The Barefoot Cafe,6.8966442188021215,79.85376541770918,Café
343,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Green Cabin,6.8982080505135785,79.85413325606913,Restaurant
344,Bambalapitiya,6.9007762246511355,79.85375183103888,32,PastaMania,6.899358465811293,79.85567989553945,Italian Restaurant
345,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Thai Boulevard,6.898619087304389,79.85548718654655,Thai Restaurant
346,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Dao Krua Thai,6.899298127599461,79.8536285085752,Thai Restaurant
347,Bambalapitiya,6.9007762246511355,79.85375183103888,32,The Sizzle,6.904572582319424,79.8529032226657,Restaurant
348,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Arabian Knights,6.904369711863589,79.85224408401962,Middle Eastern Restaurant
349,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Paan Paan,6.898598230538403,79.85542000058636,Bakery
350,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Hotel De Pilawoos,6.902016904814802,79.85276522944935,Sri Lankan Restaurant
351,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Cloud Cafe,6.897779499981552,79.85639161225032,Café
352,Bambalapitiya,6.9007762246511355,79.85375183103888,32,McDonald's,6.9035085422310605,79.85206854898807,Fast Food Restaurant
353,Bambalapitiya,6.9007762246511355,79.85375183103888,32,The Boulevard,6.8986632327306525,79.85563178546165,Café
354,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Divine,6.898716268266718,79.85557027357436,Bakery
355,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Subway,6.905219201319179,79.85385159870405,Sandwich Place
356,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Sakura,6.901973549305071,79.85160864170376,Japanese Restaurant
357,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Eastern Wok,6.9048037310812465,79.85284054145116,Chinese Restaurant
358,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Ocean Bar & Grill - Marino Mall,6.9000564,79.85268,Restaurant
359,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Beaumond Hotel,6.899120205479633,79.85356685184293,Asian Restaurant
360,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Sixth Lane Cafe,6.902309762800351,79.85404272316268,Café
361,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Ivy Lane Restaurant,6.902131145172831,79.85267526993316,Halal Restaurant
362,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Scarlet Room,6.897571931236556,79.8562579524189,Mediterranean Restaurant
363,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Acropol Restaurant,6.898363112513396,79.8538995308074,Halal Restaurant
364,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Chinese Juchunyuan Restaurant (City of Steamed pot),6.902839760741935,79.85449124320652,Chinese Restaurant
365,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Tides,6.8997808,79.85165,Restaurant
366,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Hotel Lazaani,6.898641,79.851902,Sri Lankan Restaurant
367,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Quick Bite Snack Bar,6.903250217437744,79.85238647460938,Snack Place
368,Bambalapitiya,6.9007762246511355,79.85375183103888,32,CHUTNEE RESTAURANT,6.897724,79.852092,Indian Restaurant
369,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Perera & Sons,6.899957307517676,79.8567225281387,Bakery
370,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Mac Donald,6.9033864932869315,79.85198059557588,Food Court
371,Bambalapitiya,6.9007762246511355,79.85375183103888,32,Eat More Family Restaurant,6.897232580309898,79.85641657163896,Asian Restaurant
372,Meethotamulla,6.937280290817168,79.88473359995729,2,Delgaha Hotel,6.935398062372564,79.88649436661073,Restaurant
373,Meethotamulla,6.937280290817168,79.88473359995729,2,Sumali Catering,6.933918950449267,79.88479387808613,Asian Restaurant
374,Grandpass North,6.946852209792526,79.8729351464633,2,Chinatown Restaurant,6.9453568790939455,79.87089894483758,Chinese Restaurant
375,Grandpass North,6.946852209792526,79.8729351464633,2,Burger Hut,6.949998411973761,79.87528475293021,BBQ Joint
376,Dahampura1,6.936256398230186,79.89004357833763,4,Perera & Sons,6.932552332923716,79.8902028379108,Bakery
377,Dahampura1,6.936256398230186,79.89004357833763,4,lanka hotel,6.932735948994056,79.89235560558672,Restaurant
378,Dahampura1,6.936256398230186,79.89004357833763,4,Lanka Hotel & Bake House,6.932626724243164,79.8924331665039,Fast Food Restaurant
379,Dahampura1,6.936256398230186,79.89004357833763,4,Arabian Treat,6.93262298836768,79.89016643476705,Fast Food Restaurant
380,Halmulla,6.953395424658583,79.89520612419197,1,Governor's Terrace,6.957352638244629,79.89468383789062,Burger Joint
381,Jinthupitiya,6.943633452264073,79.85921307186975,4,Perera and Sons,6.9459514039434005,79.85980136204165,Bakery
382,Jinthupitiya,6.943633452264073,79.85921307186975,4,Hotel Sooriya,6.945195428538086,79.8597584482025,Indian Restaurant
383,Jinthupitiya,6.943633452264073,79.85921307186975,4,Iqbal Hotel,6.939370229737447,79.86055092680789,Asian Restaurant
384,Jinthupitiya,6.943633452264073,79.85921307186975,4,New Saraswathi Cafe,6.942664934163703,79.85490147295755,Vegetarian / Vegan Restaurant
385,Sedawatta,6.9532774067977625,79.88344592909921,1,Sirisanda Bakery & Hotel,6.955714203599541,79.8866693346256,Asian Restaurant
386,New Bazaar,6.942590462317342,79.86745445529989,8,Sri Vaani Villas,6.941729568155241,79.86463065300669,Indian Restaurant
387,New Bazaar,6.942590462317342,79.86745445529989,8,Eat More,6.943315991391622,79.8685851466711,Fast Food Restaurant
388,New Bazaar,6.942590462317342,79.86745445529989,8,Perera & Sons,6.94243166696553,79.86649096012115,Bakery
389,New Bazaar,6.942590462317342,79.86745445529989,8,Anthony's Pastry Shop,6.942179171632265,79.86479563655428,Bakery
390,New Bazaar,6.942590462317342,79.86745445529989,8,Sri Ambal Cafe,6.941202383401209,79.86490501855893,Vegetarian / Vegan Restaurant
391,New Bazaar,6.942590462317342,79.86745445529989,8,The Biriyani Restaurant,6.942889,79.86455,Indian Restaurant
392,New Bazaar,6.942590462317342,79.86745445529989,8,Mihiri Bake Mart Restaurant,6.943812717434717,79.86403542787185,Asian Restaurant
393,New Bazaar,6.942590462317342,79.86745445529989,8,omega,6.943840806936888,79.86402995872089,Fast Food Restaurant
394,Wijayapura,6.928552745693685,79.89215869882659,5,Kola Kanda Shop,6.929615100136547,79.89490337305637,Breakfast Spot
395,Wijayapura,6.928552745693685,79.89215869882659,5,Lanka Hotel & Bake House,6.932626724243164,79.8924331665039,Fast Food Restaurant
396,Wijayapura,6.928552745693685,79.89215869882659,5,Yummy Dish,6.932512471928724,79.89351468492343,Asian Restaurant
397,Wijayapura,6.928552745693685,79.89215869882659,5,Lori Kade (near Oil Storage),6.92463493347168,79.89068603515625,Diner
398,Wijayapura,6.928552745693685,79.89215869882659,5,Perera & Sons,6.932552332923716,79.8902028379108,Bakery
399,Kolonnawa,6.933400586709127,79.88941755923655,4,Perera & Sons,6.932552332923716,79.8902028379108,Bakery
400,Kolonnawa,6.933400586709127,79.88941755923655,4,lanka hotel,6.932735948994056,79.89235560558672,Restaurant
401,Kolonnawa,6.933400586709127,79.88941755923655,4,Lanka Hotel & Bake House,6.932626724243164,79.8924331665039,Fast Food Restaurant
402,Kolonnawa,6.933400586709127,79.88941755923655,4,Arabian Treat,6.93262298836768,79.89016643476705,Fast Food Restaurant
403,Megoda Kolonnawa,6.933918156401389,79.90095381757774,2,Bismi Hotel,6.9369473,79.90064,Asian Restaurant
404,Megoda Kolonnawa,6.933918156401389,79.90095381757774,2,Hot B Hot,6.93712163445931,79.89792670084364,BBQ Joint
405,Aluthmawatha,6.963059668456085,79.86481001284619,1,Walawwa,6.961775944578709,79.86855478379785,Bakery
406,Modara,6.965887101793953,79.86984879876273,2,Walawwa,6.961775944578709,79.86855478379785,Bakery
407,Modara,6.965887101793953,79.86984879876273,2,Grand Pila Hotel Pilawoos,6.962877131283621,79.8699364440129,Café
408,Watarappala,6.839387587509786,79.87051781891577,10,Arthur's Pizza,6.841829474489098,79.86682313800132,Pizza Place
409,Watarappala,6.839387587509786,79.87051781891577,10,Hotel De Pilawoos,6.840885432727192,79.86970128596286,Asian Restaurant
410,Watarappala,6.839387587509786,79.87051781891577,10,Little Star,6.836948664166508,79.86734113605029,Bakery
411,Watarappala,6.839387587509786,79.87051781891577,10,Bixton Street Cafe,6.840507507324219,79.8671875,Restaurant
412,Watarappala,6.839387587509786,79.87051781891577,10,Burger King,6.837737199860725,79.86984894341646,Fast Food Restaurant
413,Watarappala,6.839387587509786,79.87051781891577,10,The Fab,6.836767299833372,79.87290867826415,Bakery
414,Watarappala,6.839387587509786,79.87051781891577,10,BreadTalk Mount Lavinia,6.838995784910172,79.86750692721792,Bakery
415,Watarappala,6.839387587509786,79.87051781891577,10,Subway,6.841289911101719,79.86708267841304,Burger Joint
416,Watarappala,6.839387587509786,79.87051781891577,10,KFC,6.8373194,79.86732,Fast Food Restaurant
417,Watarappala,6.839387587509786,79.87051781891577,10,Chef Lee,6.840830941562088,79.86746998765047,Chinese Restaurant
418,Vihara,6.817403633466546,79.86862558613655,1,Perera and Sons,6.818927656297964,79.8681973533572,Bakery
419,Khettarama,6.937445960080548,79.87060591926182,2,i-dine Resturant,6.93839,79.873086,Indian Chinese Restaurant
420,Khettarama,6.937445960080548,79.87060591926182,2,Dallas Burger's,6.934511907072112,79.8716590943059,Burger Joint
421,Gangodavila South,6.863584126484842,79.90656049550695,4,Chop stick,6.865523040018386,79.90758643769828,Chinese Restaurant
422,Gangodavila South,6.863584126484842,79.90656049550695,4,Tanki Tanki,6.861169,79.90512,Sri Lankan Restaurant
423,Gangodavila South,6.863584126484842,79.90656049550695,4,Calton,6.861316,79.904744,Fast Food Restaurant
424,Gangodavila South,6.863584126484842,79.90656049550695,4,Araliya Food Center & Family Restaurant,6.862466060291789,79.90282952785492,Restaurant
425,Rajagiriya,6.907381504630597,79.89700265464994,19,The Manhattan Fish Market,6.908578097052234,79.89831061447781,Seafood Restaurant
426,Rajagiriya,6.907381504630597,79.89700265464994,19,Shandong,6.9079458839998145,79.89936361066044,Chinese Restaurant
427,Rajagiriya,6.907381504630597,79.89700265464994,19,Rocco's Pizza,6.905326851377492,79.89459933360915,Pizza Place
428,Rajagiriya,6.907381504630597,79.89700265464994,19,Hebrews Cafe,6.907616,79.90018,Café
429,Rajagiriya,6.907381504630597,79.89700265464994,19,Hotel De Beruwala,6.908218992133628,79.89588774281113,Asian Restaurant
430,Rajagiriya,6.907381504630597,79.89700265464994,19,Pizza Hut,6.908742600386964,79.89798407871619,Pizza Place
431,Rajagiriya,6.907381504630597,79.89700265464994,19,Chinese Dragon Cafe,6.907735642950416,79.89996588484925,Chinese Restaurant
432,Rajagiriya,6.907381504630597,79.89700265464994,19,Wish bakers,6.909703555259647,79.89826972541019,Bakery
433,Rajagiriya,6.907381504630597,79.89700265464994,19,Big Bite Biriyani,6.908126069738881,79.89899263790855,Asian Restaurant
434,Rajagiriya,6.907381504630597,79.89700265464994,19,Perera & Sons,6.906637072602159,79.8975385398061,Bakery
435,Rajagiriya,6.907381504630597,79.89700265464994,19,KBQ Korean Barbecue,6.909180056008223,79.89751667152761,Restaurant
436,Rajagiriya,6.907381504630597,79.89700265464994,19,Hayath Food,6.906435894556232,79.89523687363139,Restaurant
437,Rajagiriya,6.907381504630597,79.89700265464994,19,Dolce Italia,6.9066615,79.89507,Italian Restaurant
438,Rajagiriya,6.907381504630597,79.89700265464994,19,Ne-Rasa Restaurant,6.909143642355547,79.89580546185702,Asian Restaurant
439,Rajagiriya,6.907381504630597,79.89700265464994,19,The Sushi Bar,6.907800212896167,79.89933559144107,Sushi Restaurant
440,Rajagiriya,6.907381504630597,79.89700265464994,19,BreadTalk Rajagiriya,6.9079773610328585,79.89935872827667,Bakery
441,Rajagiriya,6.907381504630597,79.89700265464994,19,Heaven's Kitchen,6.909789786831164,79.89749480324367,Asian Restaurant
442,Rajagiriya,6.907381504630597,79.89700265464994,19,McDonald's,6.909988506655052,79.89510019322093,Restaurant
443,Rajagiriya,6.907381504630597,79.89700265464994,19,Domino's Pizza,6.907488767007679,79.90022823953318,Pizza Place
444,Kahathuduwa North,6.786243298214508,79.99657948414223,2,The Courtyard,6.785583630343654,79.99332931504833,Restaurant
445,Kahathuduwa North,6.786243298214508,79.99657948414223,2,City of life,6.789217948913574,79.99382781982422,Pizza Place
446,Mattegoda East,6.816526530782398,79.97461029853457,3,Double Decker,6.814922,79.973028,BBQ Joint
447,Mattegoda East,6.816526530782398,79.97461029853457,3,Sarasa Kottu Joint,6.813915252685547,79.97393035888672,Restaurant
448,Mattegoda East,6.816526530782398,79.97461029853457,3,Esko Food Center,6.813427373341379,79.97440460793527,Fast Food Restaurant
449,Mattegoda West,6.813014791464947,79.96565434591395,1,Raja's Street Food Shack,6.814910050491313,79.96503085029354,Food Truck
450,Jayawadanagama,6.888172720385731,79.93953421095362,3,Flames,6.8907416391202,79.93967951824759,Fast Food Restaurant
451,Jayawadanagama,6.888172720385731,79.93953421095362,3,Malay Mongolian Food Centre,6.885984418620983,79.93642811511052,Mongolian Restaurant
452,Jayawadanagama,6.888172720385731,79.93953421095362,3,macaroons cofffee shop,6.884023,79.938211,Café
453,Kotuwegoda,6.9120509224335365,79.90455055934534,1,Floating Restaurent(Waters Edge),6.912334101239594,79.90333344172124,Restaurant
454,Batapotha,6.89891309738757,79.93804906576105,2,Sen Saal,6.897514218896616,79.93575049655462,Bakery
455,Batapotha,6.89891309738757,79.93804906576105,2,Janahitha Bakery,6.899160120150815,79.93532971464946,Bakery
456,Panagoda Town,6.864822569974265,80.02630096342024,3,Radicalz HQ | Cafe 'Che',6.864076435481159,80.02406431384688,Café
457,Panagoda Town,6.864822569974265,80.02630096342024,3,Heshan Holiday Resort,6.86560583114624,80.0230484008789,Restaurant
458,Panagoda Town,6.864822569974265,80.02630096342024,3,Heshan Holiday Resort,6.865666603595614,80.02247568639258,Restaurant
459,Walpita,6.886325135680541,80.0429027916149,2,Haritha Cafe,6.885119,80.042656,Breakfast Spot
